,user_token,topic,vis_condition,post_clarity_0,post_clarity_1,post_clarity_2,post_clarity_3,post_clarity_ansT,post_clarity_start,post_correctness_0,post_correctness_1,post_correctness_2,post_correctness_ansT,post_correctness_start,post_topicInv_0,post_topicInv_1,post_topicInv_2,post_topicInv_3,post_topicInv_ansT,post_topicInv_start,post_CI_lower,post_CI_upper,post_attitude,pre_clarity_0,pre_clarity_1,pre_clarity_2,pre_clarity_3,pre_clarity_ansT,pre_clarity_start,pre_correctness_0,pre_correctness_1,pre_correctness_2,pre_correctness_ansT,pre_correctness_start,pre_topicInv_0,pre_topicInv_1,pre_topicInv_2,pre_topicInv_3,pre_topicInv_ansT,pre_topicInv_start,pre_CI_lower,pre_CI_upper,pre_attitude,pre_clarity,pre_correctness,pre_topic_involvement,post_clarity,post_correctness,post_topic_involvement,pre_attitude_adjusted,pre_attitude_strength,pre_attitude_uncertainty,post_attitude_adjusted,post_attitude_strength,post_attitude_uncertainty,attitude_difference,abs_attitude_difference,att_uncertainty_difference,abs_att_uncertainty_difference,mean_belief_change,mean_pre_belief_distance,mean_belief_uncertainty_change,count_vars,belief_diff_pre_belief_dist_mean,defensive_confidence,EB-feel,EB-evidence,EB-political
186,458bc6a4-e6fe-4d13-9a96-0e33b3720bf9,union,hop,7,6,7,7,1285,1.64798E+12,6,7,7,1661,1.64798E+12,4,3,1,1,1852,1.64798E+12,,,,5,6,6,7,1309,1.64798E+12,7,7,7,1151,1.64798E+12,3,3,1,1,1482,1.64798E+12,,,,6,7,8,6.75,6.666666667,9,,,,,,,,,,,0.667328708,0.813592395,-0.308355449,6,0.834485344,41,3.5,3.75,3
187,458bc6a4-e6fe-4d13-9a96-0e33b3720bf9,covid,hop,9,7,9,9,1294,1.64798E+12,9,8,8,1782,1.64798E+12,3,4,1,3,1442,1.64798E+12,,,,9,7,9,9,1218,1.64798E+12,9,7,8,1230,1.64798E+12,4,3,1,4,1509,1.64798E+12,,,,8.5,8,12,8.5,8.333333333,11,,,,,,,,,,,0.176785988,0.98868433,0.008425603,6,0.273793753,41,3.5,3.75,3
188,b236f5bb-26b8-490f-94a4-dec732cf3f45,union,scatter,8,9,8,9,1750,1.64798E+12,8,8,9,1839,1.64798E+12,5,5,5,5,2644,1.64798E+12,,,,7,7,9,9,2190,1.64798E+12,7,8,7,1893,1.64798E+12,4,4,5,5,1559,1.64798E+12,,,,8,7.333333333,18,8.5,8.333333333,20,,,,,,,,,,,0.558203659,0.605912972,0.1281544,6,1.047716584,57,2.5,5,3.25
189,b236f5bb-26b8-490f-94a4-dec732cf3f45,covid,scatter,9,9,9,8,5512,1.64798E+12,8,8,9,1721,1.64798E+12,4,4,5,5,1676,1.64798E+12,,,,9,9,9,9,1834,1.64798E+12,4,7,7,1730,1.64798E+12,4,2,5,5,1507,1.64798E+12,,,,9,6,16,8.75,8.333333333,18,,,,,,,,,,,0.345860857,0.379767378,-0.369004132,6,0.935170818,57,2.5,5,3.25
190,4092ba1c-a4a7-42c6-966f-aff726205113,union,uncertainty,6,5,5,5,1738,1.64798E+12,5,5,5,1732,1.64798E+12,4,3,5,4,2492,1.64798E+12,,,,7,7,7,7,2687,1.64798E+12,6,6,6,1802,1.64798E+12,4,3,4,4,2511,1.64798E+12,,,,7,6,15,5.25,5,16,,,,,,,,,,,0.47159326,0.590390462,-0.010406885,6,0.74700949,42,2.75,4.25,1.5
191,4092ba1c-a4a7-42c6-966f-aff726205113,covid,uncertainty,7,7,8,7,1567,1.64798E+12,6,5,5,1632,1.64798E+12,4,3,4,4,2114,1.64798E+12,,,,6,7,8,7,1564,1.64798E+12,6,5,5,1638,1.64798E+12,4,3,4,4,1569,1.64798E+12,,,,7,5.333333333,15,7.25,5.333333333,15,,,,,,,,,,,0.306577716,0.499934858,0.246983878,6,0.602693613,42,2.75,4.25,1.5
192,a375f503-804e-449c-905f-2713cf78465a,union,scatter,8,8,8,8,1155,1.64798E+12,8,5,7,2006,1.64798E+12,3,3,3,3,906,1.64798E+12,,,,8,8,8,8,1502,1.64798E+12,8,8,8,1919,1.64798E+12,4,3,3,4,1154,1.64798E+12,,,,8,8,14,8,6.666666667,12,,,,,,,,,,,0.275638801,0.288011133,0.003135187,6,0.926168877,46,2.5,4,2.25
193,a375f503-804e-449c-905f-2713cf78465a,covid,scatter,8,7,7,7,1657,1.64798E+12,7,7,7,1665,1.64798E+12,4,3,4,4,1764,1.64798E+12,,,,7,7,7,7,1084,1.64798E+12,7,7,7,2154,1.64798E+12,4,3,4,4,905,1.64798E+12,,,,7,7,15,7.25,7,15,,,,,,,,,,,0.524158733,0.586431516,0.026707277,6,0.865159383,46,2.5,4,2.25
194,f6e7fa79-f96c-415e-babb-5026378e89b3,union,uncertainty,6,7,7,7,1297,1.64798E+12,7,7,7,1415,1.64798E+12,4,4,4,4,1215,1.64798E+12,,,,6,6,7,7,1495,1.64798E+12,6,4,4,1223,1.64798E+12,3,4,1,4,1431,1.64798E+12,,,,6.5,4.666666667,12,6.75,7,16,,,,,,,,,,,0.635328339,0.518047171,-0.086732344,6,15.00164613,48,3.25,4.25,1
195,f6e7fa79-f96c-415e-babb-5026378e89b3,covid,uncertainty,9,9,9,9,1929,1.64798E+12,9,6,7,1233,1.64798E+12,5,5,5,5,1702,1.64798E+12,,,,9,9,9,9,1391,1.64798E+12,8,9,9,4039,1.64798E+12,5,5,5,5,1887,1.64798E+12,,,,9,8.666666667,20,9,7.333333333,20,,,,,,,,,,,0.678346477,0.620212763,0.092431138,6,0.954622336,48,3.25,4.25,1
196,7dcb78f0-581e-4ed3-a1c4-90e4cc5e93ad,covid,hop,8,9,8,9,943,1.64798E+12,8,7,8,2374,1.64798E+12,5,3,3,5,831,1.64798E+12,,,,8,9,8,9,3465,1.64798E+12,8,6,8,6943,1.64798E+12,5,3,3,5,6919,1.64798E+12,,,,8.5,7.333333333,16,8.5,7.666666667,16,,,,,,,,,,,0.17448443,0.531618512,0.07064991,6,0.301570153,37,3.25,3.5,2.25
197,7dcb78f0-581e-4ed3-a1c4-90e4cc5e93ad,union,hop,3,5,4,5,1171,1.64798E+12,3,1,3,2126,1.64798E+12,3,1,3,4,815,1.64798E+12,,,,2,5,3,5,1271,1.64798E+12,3,1,3,767,1.64798E+12,3,1,3,4,702,1.64798E+12,,,,3.75,2.333333333,11,4.25,2.333333333,11,,,,,,,,,,,0.437851663,0.488485372,-0.118494293,6,0.816543726,37,3.25,3.5,2.25
198,7f3d030f-754c-4913-997c-8d1544fb6509,covid,uncertainty,7,7,3,8,1577,1.64798E+12,9,6,7,3288,1.64798E+12,4,3,4,4,6625,1.64798E+12,,,,7,3,4,4,18152,1.64798E+12,7,3,6,876053,1.64798E+12,2,2,5,2,2423,1.64798E+12,,,,4.5,5.333333333,11,6.25,7.333333333,15,,,,,,,,,,,0.229459277,0.503337877,0.13312187,6,0.614665478,39,3.25,4,3.75
199,7f3d030f-754c-4913-997c-8d1544fb6509,union,uncertainty,7,5,6,4,1872,1.64798E+12,7,8,4,1236,1.64798E+12,4,3,4,4,1150,1.64798E+12,,,,7,8,8,5,1151,1.64798E+12,8,7,4,2211,1.64798E+12,5,3,5,3,1399,1.64798E+12,,,,7,6.333333333,16,5.5,6.333333333,15,,,,,,,,,,,0.32571511,0.295537089,0.080939166,6,2.090145366,39,3.25,4,3.75
200,2d311b4b-4063-4679-abfa-db6835b233ee,covid,uncertainty,8,8,7,9,1523,1.64799E+12,8,7,8,1345,1.64799E+12,4,4,4,4,1017,1.64799E+12,,,,8,8,8,9,1119,1.64798E+12,7,6,7,1104,1.64798E+12,4,4,3,5,1065,1.64798E+12,,,,8.25,6.666666667,16,8,7.666666667,16,,,,,,,,,,,0.270235083,0.378077418,-0.06538969,6,1.156501062,41,3.5,4.25,3.25
201,2d311b4b-4063-4679-abfa-db6835b233ee,union,uncertainty,7,8,7,8,1191,1.64799E+12,7,7,8,938,1.64799E+12,4,4,4,5,1062,1.64799E+12,,,,6,7,6,7,1192,1.64799E+12,7,6,7,966,1.64799E+12,4,3,4,4,1729,1.64799E+12,,,,6.5,6.666666667,15,7.5,7.333333333,17,,,,,,,,,,,0.318580714,0.369313507,-0.102356538,6,0.710940392,41,3.5,4.25,3.25
202,8722bfd0-00e3-4116-98e7-dbe5c55078f4,covid,hop,9,8,8,9,1466,1.64805E+12,9,9,9,848,1.64805E+12,2,5,5,4,878,1.64805E+12,1,8.756186595,8.946029974,9,9,9,9,1083,1.64805E+12,9,7,9,3384,1.64805E+12,2,5,5,4,806,1.64805E+12,1,8.60250386,8.964110296,9,8.333333333,16,8.5,9,16,3.964110296,3.964110296,7.60250386,3.946029974,3.946029974,7.756186595,-0.018080322,0.018080322,0.153682736,0.153682736,0.450421026,0.51245885,0.115003864,6,0.753546979,47,2.75,5,1.5
203,8722bfd0-00e3-4116-98e7-dbe5c55078f4,union,hop,7,5,8,7,825,1.64805E+12,7,7,8,931,1.64805E+12,5,4,4,5,976,1.64805E+12,1.73198184,3.485773058,2.608877449,7,5,7,8,893,1.64805E+12,7,7,8,1036,1.64805E+12,5,4,4,5,976,1.64805E+12,1.424616369,3.449612414,2.437114392,6.75,7.333333333,18,6.75,7.333333333,18,-2.562885608,2.562885608,2.024996045,-2.391122551,2.391122551,1.753791217,0.171763057,0.171763057,-0.271204827,0.271204827,0.261931697,0.304383316,0.053783915,6,0.892080592,47,2.75,5,1.5
204,b998375d-fdd5-4790-b330-d9132742f04f,union,uncertainty,5,5,6,6,921,1.64805E+12,5,5,5,1007,1.64805E+12,3,3,3,3,983,1.64805E+12,6.573129113,8.429705077,7.501417095,7,6,6,6,967,1.64805E+12,5,5,5,4728,1.64805E+12,4,3,3,3,735,1.64805E+12,1,6.282596233,8.854875145,6.25,5,13,5.5,5,12,3.854875145,3.854875145,5.282596233,2.501417095,2.501417095,1.856575964,-1.35345805,1.35345805,-3.42602027,3.42602027,0.126293211,0.429601331,0.030600769,6,2.450077356,31,2.5,5,1.75
205,b998375d-fdd5-4790-b330-d9132742f04f,covid,uncertainty,8,8,8,8,825,1.64805E+12,8,8,8,872,1.64805E+12,4,4,4,4,799,1.64805E+12,1,8.202947707,8.946995326,9,9,8,8,743,1.64805E+12,9,9,9,783,1.64805E+12,4,4,4,4,767,1.64805E+12,1,8.054138184,8.96825383,8.5,9,16,8,8,16,3.96825383,3.96825383,7.054138184,3.946995326,3.946995326,7.202947707,-0.021258503,0.021258503,0.148809524,0.148809524,0.505070604,0.605907438,-0.092028861,6,3.699446628,31,2.5,5,1.75
206,044668b6-0f72-4cd1-96f8-dfa44ed79963,covid,hop,8,8,8,8,793,1.64805E+12,8,8,8,984,1.64805E+12,4,4,3,5,1419,1.64805E+12,1,8.380101902,8.784013467,8,8,8,8,1150,1.64805E+12,8,8,8,809,1.64805E+12,4,4,3,5,870,1.64805E+12,8.054138184,8.691893286,8.373015735,8,8,16,8,8,16,3.373015735,3.373015735,0.637755102,3.784013467,3.784013467,7.380101902,0.410997732,0.410997732,6.7423468,6.7423468,0.244398703,0.380060667,0.059300261,6,0.620091113,24,3.75,3.5,1.75
207,044668b6-0f72-4cd1-96f8-dfa44ed79963,union,hop,2,2,2,2,993,1.64805E+12,2,2,2,1215,1.64805E+12,2,2,2,3,834,1.64805E+12,2.718254046,7.46598604,5.092120043,2,2,2,2,871,1.64805E+12,2,2,2,820,1.64805E+12,1,1,2,2,1044,1.64805E+12,1.938775588,8.061224135,4.999999862,2,2,6,2,2,9,-1.38E-07,1.38E-07,6.122448547,0.092120043,0.092120043,4.747731994,0.092120181,0.092120181,-1.374716553,1.374716553,0.355017329,0.351478251,-0.120811733,6,0.93912114,24,3.75,3.5,1.75
208,f44df4b8-a1c7-4b1a-a804-05e41ef1e13a,union,hop,7,7,8,7,923,1.64805E+12,7,7,7,1861,1.64805E+12,4,4,4,4,1212,1.64805E+12,7.041850246,7.359140886,7.200495566,7,8,7,8,1819,1.64805E+12,7,7,6,1343,1.64805E+12,2,4,4,4,1187,1.64805E+12,5.788552218,6.772153202,6.28035271,7.5,6.666666667,14,7.25,7,16,1.28035271,1.28035271,0.983600984,2.200495566,2.200495566,0.31729064,0.920142856,0.920142856,-0.666310344,0.666310344,0.235281679,0.182842941,-0.032077489,6,2.242053573,47,2,4.5,2
209,f44df4b8-a1c7-4b1a-a804-05e41ef1e13a,covid,hop,9,9,9,9,1480,1.64805E+12,9,8,9,1609,1.64805E+12,5,5,5,5,1398,1.64805E+12,1,8.890068224,8.993187682,9,9,9,9,1313,1.64805E+12,9,9,9,1454,1.64805E+12,5,5,5,5,2088,1.64805E+12,1,8.929729554,8.97732315,9,9,20,9,8.666666667,20,3.97732315,3.97732315,7.929729554,3.993187682,3.993187682,7.890068224,0.015864532,0.015864532,-0.03966133,0.03966133,0.292273012,0.351966261,0.129665579,6,5.863620484,47,2,4.5,2
210,40c50ec4-02ad-4d19-8e58-7dfc10e6a614,union,hop,9,9,8,9,1609,1.64805E+12,8,8,8,897,1.64805E+12,5,4,3,4,1059,1.64805E+12,1,8.773383686,8.959395578,8,8,8,8,2011,1.64805E+12,8,9,8,1584,1.64805E+12,5,4,3,4,936,1.64805E+12,1,8.082482372,8.897391614,8,8.333333333,16,8.75,8,16,3.897391614,3.897391614,7.082482372,3.959395578,3.959395578,7.773383686,0.062003964,0.062003964,0.690901313,0.690901313,0.179056985,0.623745553,0.092385406,6,0.375207952,25,2,5,2.5
211,40c50ec4-02ad-4d19-8e58-7dfc10e6a614,covid,hop,9,9,9,9,1113,1.64805E+12,9,9,9,1123,1.64805E+12,5,5,2,3,1032,1.64805E+12,1,8.861960777,8.968253287,9,9,9,9,1554,1.64805E+12,9,9,9,951,1.64805E+12,3,3,2,2,842,1.64805E+12,1,8.861960777,8.94168016,9,9,10,9,9,15,3.94168016,3.94168016,7.861960777,3.968253287,3.968253287,7.861960777,0.026573127,0.026573127,0,0,0.670677396,0.771943197,-0.065855193,6,0.742972588,25,2,5,2.5
212,c3062bd1-1f66-4d72-b9ab-31a22734bb7b,covid,uncertainty,9,9,9,9,2833,1.64805E+12,9,9,9,1280,1.64805E+12,5,5,5,5,1115,1.64805E+12,1,8.983945967,1.035973811,9,9,9,9,1531,1.64805E+12,9,9,9,5499,1.64805E+12,5,5,1,5,1593,1.64805E+12,1.026013946,1.026013946,1.026013946,9,9,16,9,9,20,-3.973986054,3.973986054,0,-3.964026189,3.964026189,7.983945967,0.009959865,0.009959865,7.983945967,7.983945967,0.22096694,1.100486789,-0.219256493,6,0.439672749,56,4.5,4,2
213,c3062bd1-1f66-4d72-b9ab-31a22734bb7b,union,uncertainty,9,9,9,9,1593,1.64805E+12,9,9,9,1054,1.64805E+12,5,3,1,5,1552,1.64805E+12,1,8.924186778,1.016054081,9,9,9,9,1297,1.64805E+12,9,9,9,1518,1.64805E+12,5,3,1,5,1145,1.64805E+12,1,8.964026237,1.026013946,9,9,14,9,9,14,-3.973986054,3.973986054,7.964026237,-3.983945919,3.983945919,7.924186778,-0.009959865,0.009959865,-0.039839459,0.039839459,0.215227625,0.415061415,0.128625483,6,0.856788767,56,4.5,4,2
214,6bf4848d-539d-49b6-9dc0-8bf7942bb10b,union,scatter,7,7,8,8,1238,1.64805E+12,5,2,1,864,1.64805E+12,1,1,5,5,894,1.64805E+12,7.561649738,8.582057901,8.071853819,7,7,8,8,807,1.64805E+12,5,1,1,2215,1.64805E+12,1,1,5,3,1312,1.64805E+12,7.338435452,8.932823207,8.13562933,7.5,2.333333333,10,7.5,2.666666667,12,3.13562933,3.13562933,1.594387755,3.071853819,3.071853819,1.020408163,-0.06377551,0.06377551,-0.573979592,0.573979592,0.189339721,0.243523063,-0.232510216,6,0.770077876,56,3,5,1.75
215,6bf4848d-539d-49b6-9dc0-8bf7942bb10b,covid,scatter,9,9,9,9,769,1.64805E+12,6,6,6,937,1.64805E+12,1,1,5,5,797,1.64805E+12,8.613945656,8.82653069,8.720238173,9,9,9,9,799,1.64805E+12,6,6,6,1221,1.64805E+12,1,1,5,5,903,1.64805E+12,8.613945656,8.869047697,8.741496676,9,6,12,9,6,12,3.741496676,3.741496676,0.255102041,3.720238173,3.720238173,0.212585034,-0.021258503,0.021258503,-0.042517007,0.042517007,0.255047582,0.305101538,-0.100944273,6,0.947735891,56,3,5,1.75
216,e55b9dda-108a-451a-ab51-caa7d70d6044,union,hop,6,6,4,4,1435,1.64805E+12,6,5,4,981,1.64805E+12,3,2,2,2,1065,1.64805E+12,5.491307496,6.13378671,5.812547103,4,3,4,3,1197,1.64805E+12,3,4,3,1799,1.64805E+12,3,1,3,2,1265,1.64805E+12,3.875661237,4.820483611,4.348072424,3.5,3.333333333,9,5,5,9,-0.651927576,0.651927576,0.944822373,0.812547103,0.812547103,0.642479214,1.464474679,1.464474679,-0.302343159,0.302343159,0.16556303,0.18233803,0.170757029,6,1.450000644,44,3.5,4.5,3.25
217,e55b9dda-108a-451a-ab51-caa7d70d6044,covid,hop,7,7,7,6,1085,1.64805E+12,6,6,6,799,1.64805E+12,4,3,4,4,1199,1.64805E+12,4.924414072,5.642479076,5.283446574,7,7,7,7,932,1.64805E+12,7,7,6,2182,1.64805E+12,4,3,4,4,1182,1.64805E+12,4.508692227,5.491307496,4.999999862,7,6.666666667,15,6.75,6,15,-1.38E-07,1.38E-07,0.982615268,0.283446574,0.283446574,0.718065004,0.283446712,0.283446712,-0.264550265,0.264550265,0.399105277,0.39320436,0.144800489,6,2.236619399,44,3.5,4.5,3.25
218,348bf4b4-b9c1-4535-821d-f296f4c6b85a,covid,hop,8,9,9,9,876,1.64805E+12,9,7,8,906,1.64805E+12,4,4,5,4,1270,1.64805E+12,8.236956103,8.814628265,8.525792184,9,8,9,9,1605,1.64805E+12,8,7,8,1659,1.64805E+12,4,4,4,4,1314,1.64805E+12,1,8.197116643,8.645310562,8.75,7.666666667,16,8.75,8,17,3.645310562,3.645310562,7.197116643,3.525792184,3.525792184,0.577672162,-0.119518378,0.119518378,-6.619444482,6.619444482,0.440500792,0.500841606,-0.10616888,6,0.958498694,45,3.25,4.75,2
219,348bf4b4-b9c1-4535-821d-f296f4c6b85a,union,hop,6,7,6,5,1514,1.64805E+12,5,5,6,1497,1.64805E+12,2,1,4,4,1439,1.64805E+12,3.436301242,6.563698807,5.000000024,5,7,6,5,1227,1.64805E+12,5,5,5,1139,1.64805E+12,1,1,3,4,1086,1.64805E+12,1.892522189,6.095585159,3.994053674,5.75,5,9,6,5.333333333,11,-1.005946326,1.005946326,4.20306297,2.43E-08,2.43E-08,3.127397565,1.005946351,1.005946351,-1.075665405,1.075665405,0.287637076,0.284267338,-0.040963075,6,1.64278199,45,3.25,4.75,2
220,a6b23913-19da-4783-912f-be803280aefd,union,hop,6,5,5,6,1035,1.64805E+12,5,6,6,1539,1.64805E+12,3,3,5,5,837,1.64805E+12,4.721123808,5.29879597,5.009959889,6,6,5,6,1649,1.64805E+12,6,6,6,1287,1.64805E+12,3,3,4,4,2295,1.64805E+12,5.986026645,7.997919346,6.991972996,5.75,6,14,5.5,5.666666667,16,1.991972996,1.991972996,2.011892701,0.009959889,0.009959889,0.577672162,-1.982013107,1.982013107,-1.434220539,1.434220539,0.443868907,0.5269072,0.001339279,6,0.616067408,43,4,4,2.5
221,a6b23913-19da-4783-912f-be803280aefd,covid,hop,6,6,6,6,1196,1.64805E+12,7,6,6,1426,1.64805E+12,3,3,4,4,1172,1.64805E+12,6.553738942,7.41028732,6.982013131,7,7,6,6,2330,1.64805E+12,6,6,6,1152,1.64805E+12,3,3,4,4,744,1.64805E+12,6.513899483,7.489966239,7.001932861,6.5,6,14,6,6.333333333,14,2.001932861,2.001932861,0.976066756,1.982013131,1.982013131,0.856548378,-0.01991973,0.01991973,-0.119518378,0.119518378,0.232052191,0.402814152,-0.046596844,6,0.798195946,43,4,4,2.5
222,0e247b55-0b7a-4d66-adb2-8e04d9e63d06,union,uncertainty,7,7,7,6,1988,1.64805E+12,6,5,5,1402,1.64805E+12,2,2,2,1,1114,1.64805E+12,5.718893501,6.227498368,5.973195935,8,8,8,8,2331,1.64805E+12,6,5,5,1766,1.64805E+12,3,2,2,2,1579,1.64805E+12,6.54048568,7.420763334,6.980624507,8,5.333333333,9,6.75,5.333333333,7,1.980624507,1.980624507,0.880277654,0.973195935,0.973195935,0.508604867,-1.007428572,1.007428572,-0.371672787,0.371672787,0.204425495,0.318648464,-0.080132757,6,1.331807525,43,3.5,3.25,2.5
223,0e247b55-0b7a-4d66-adb2-8e04d9e63d06,covid,uncertainty,8,8,8,8,933,1.64805E+12,7,7,7,1406,1.64805E+12,4,2,1,1,1157,1.64805E+12,1,8.623809462,8.927016209,8,8,8,8,1114,1.64805E+12,7,7,7,1178,1.64805E+12,4,2,2,2,1278,1.64805E+12,8.672713776,8.848769307,8.760741541,8,7,10,8,7,8,3.760741541,3.760741541,0.176055531,3.927016209,3.927016209,7.623809462,0.166274668,0.166274668,7.447753931,7.447753931,0.725411971,0.511140371,0.390435185,6,1.52769222,43,3.5,3.25,2.5
224,4afb7099-f3f4-4a1c-a14c-24abd3a6d6fb,covid,scatter,9,9,9,9,2272,1.64805E+12,5,8,7,2102,1.64805E+12,5,3,5,5,1609,1.64805E+12,7.70219185,8.212395931,7.95729389,8,8,7,8,2322,1.64805E+12,5,5,5,2739,1.64805E+12,4,2,5,5,2036,1.64805E+12,7.191987768,8.495842643,7.843915206,7.75,5,16,9,6.666666667,18,2.843915206,2.843915206,1.303854875,2.95729389,2.95729389,0.510204082,0.113378685,0.113378685,-0.793650794,0.793650794,0.709322333,0.723501656,-0.010368961,6,0.827119647,41,3.25,4,3
225,4afb7099-f3f4-4a1c-a14c-24abd3a6d6fb,union,scatter,6,6,4,7,1900,1.64805E+12,5,5,6,1745,1.64805E+12,4,3,4,4,1880,1.64805E+12,5.113378546,6.322751184,5.718064865,6,6,7,8,1609,1.64805E+12,5,5,5,3014,1.64805E+12,4,4,4,5,2102,1.64805E+12,5.68027197,7.721088297,6.700680134,6.75,5,17,5.75,5.333333333,15,1.700680134,1.700680134,2.040816327,0.718064865,0.718064865,1.209372638,-0.982615268,0.982615268,-0.831443689,0.831443689,0.219218899,0.262764618,-0.111800349,6,0.720434603,41,3.25,4,3
226,1d186804-b3f6-4a4e-99b8-76704d864a3e,union,hop,6,6,6,6,2146,1.64805E+12,5,5,5,2637,1.64805E+12,1,1,3,1,1467,1.64805E+12,4.93028097,5.089638808,5.009959889,6,6,6,6,1185,1.64805E+12,5,5,5,3469,1.64805E+12,1,1,1,1,1093,1.64805E+12,4.611565295,5.408354483,5.009959889,6,5,4,6,5,6,0.009959889,0.009959889,0.796789189,0.009959889,0.009959889,0.159357838,0,0,-0.637431351,0.637431351,0.883684732,0.828876184,-0.196402403,6,1.063708047,45,3.25,3.5,2.75
227,1d186804-b3f6-4a4e-99b8-76704d864a3e,covid,hop,8,8,8,8,2609,1.64805E+12,6,6,7,10717,1.64805E+12,5,3,3,3,2309,1.64805E+12,1.13557246,1.334769757,1.235171108,8,8,8,8,1379,1.64805E+12,6,6,7,2324,1.64805E+12,5,3,3,3,1488,1.64805E+12,1.245130973,1.504087459,1.374609216,8,6.333333333,14,8,6.333333333,14,-3.625390784,3.625390784,0.258956486,-3.764828892,3.764828892,0.199197297,-0.139438108,0.139438108,-0.059759189,0.059759189,0.443174607,0.785733783,0.183383685,6,0.71666703,45,3.25,3.5,2.75
228,de9b07fc-8573-4ca1-83d6-a92094c79c0a,union,hop,7,7,7,7,1753,1.64805E+12,7,7,7,1582,1.64805E+12,4,4,4,4,2266,1.64805E+12,6.814058819,6.946333951,6.880196385,8,8,8,8,1765,1.64805E+12,7,7,7,1932,1.64805E+12,3,3,3,3,1382,1.64805E+12,6.020408025,6.039304472,6.029856249,8,7,12,7,7,16,1.029856249,1.029856249,0.018896447,1.880196385,1.880196385,0.132275132,0.850340136,0.850340136,0.113378685,0.113378685,0.601254232,0.576211797,0.260343805,6,1.788065998,52,4.25,3.25,3.25
229,de9b07fc-8573-4ca1-83d6-a92094c79c0a,covid,hop,7,9,9,9,1651,1.64805E+12,9,9,9,2215,1.64805E+12,4,4,4,5,2117,1.64805E+12,2.760770981,2.817460323,2.789115652,9,9,9,9,2015,1.64805E+12,9,9,9,3115,1.64805E+12,5,5,4,5,4881,1.64805E+12,2.855253218,2.98752835,2.921390784,9,9,19,8.5,9,17,-2.078609216,2.078609216,0.132275132,-2.210884348,2.210884348,0.056689342,-0.132275132,0.132275132,-0.07558579,0.07558579,0.187162507,0.332446218,-0.35166339,6,0.557405731,52,4.25,3.25,3.25
230,281a199f-dcf6-4b68-be60-23ea4b281e69,covid,scatter,7,7,7,7,1812,1.64805E+12,6,6,6,3335,1.64805E+12,2,4,4,4,2123,1.64805E+12,1.82374696,1.995689799,1.90971838,7,7,7,7,2023,1.64805E+12,6,6,6,2285,1.64805E+12,2,4,4,4,1974,1.64805E+12,1.32354961,2.745985824,2.034767717,7,6,14,7,6,14,-2.965232283,2.965232283,1.422436215,-3.09028162,3.09028162,0.171942839,-0.125049338,0.125049338,-1.250493375,1.250493375,0.250430246,0.367828239,-0.235776095,6,1.213116767,45,3.5,4.5,2.75
231,281a199f-dcf6-4b68-be60-23ea4b281e69,union,scatter,7,7,7,7,1669,1.64805E+12,8,8,8,1642,1.64805E+12,2,3,2,2,1817,1.64805E+12,1.784669042,1.925349547,1.855009294,7,7,7,7,2115,1.64805E+12,8,8,8,2178,1.64805E+12,2,2,2,2,1859,1.64805E+12,1.925349547,2.066030052,1.995689799,7,8,8,7,8,9,-3.004310201,3.004310201,0.140680505,-3.144990706,3.144990706,0.140680505,-0.140680505,0.140680505,-4.44E-16,4.44E-16,0.274730499,0.328886723,-0.052685418,6,0.74644649,45,3.5,4.5,2.75
232,2e6e25c5-3856-4ed3-99d2-2057bf77a496,union,hop,6,6,6,6,1643,1.64805E+12,7,5,7,3458,1.64805E+12,4,1,1,1,2321,1.64805E+12,5.170067889,6.870748161,6.020408025,6,6,6,6,4445,1.64805E+12,6,5,6,3219,1.64805E+12,4,2,1,1,2456,1.64805E+12,4.043367209,7.047902356,5.545634782,6,5.666666667,8,6,6.333333333,7,0.545634782,0.545634782,3.004535147,1.020408025,1.020408025,1.700680272,0.474773243,0.474773243,-1.303854875,1.303854875,0.293240855,0.489676513,-0.175454969,6,0.407512877,54,4,3.5,4.25
233,2e6e25c5-3856-4ed3-99d2-2057bf77a496,covid,hop,8,8,8,8,2385,1.64805E+12,8,7,8,2735,1.64805E+12,4,2,1,2,1438,1.64805E+12,7.579364941,8.429705077,8.004535009,8,8,8,8,1797,1.64805E+12,8,5,8,1619,1.64805E+12,4,1,1,2,1360,1.64805E+12,7.274659726,8.734410292,8.004535009,8,7,8,8,7.666666667,9,3.004535009,3.004535009,1.459750567,3.004535009,3.004535009,0.850340136,0,0,-0.609410431,0.609410431,0.12564569,0.417346368,-0.073352706,6,0.248955355,54,4,3.5,4.25
234,c0e52b2d-3f4e-4d9d-8976-74a0a6fac0bb,covid,scatter,8,8,8,8,1405,1.64805E+12,8,8,8,2711,1.64805E+12,5,4,4,5,3048,1.64805E+12,8.985968705,8.985968705,8.985968705,8,8,8,8,2839,1.64805E+12,8,8,8,2497,1.64805E+12,5,4,4,5,1898,1.64805E+12,1,8.968253287,8.985968705,8,8,18,8,8,18,3.985968705,3.985968705,7.968253287,3.985968705,3.985968705,0,0,0,-7.968253287,7.968253287,0.438198269,0.448697002,0.01700301,6,1.098605168,50,3.25,4.25,2.5
